Geonr_siste;	GeoNamn_siste;	KomNr;	KommuneNamn;	Geonr_LGG201;	GeoNamn_LGG201;	RHF;	KOSTRAgruppe;	AAR;	Geonr_fra;	Geonamn_fra;	folketal_fra;	befAndel_i_fraGeo;	LGG;	sortnr
5546;	Kvænangen;	5546;	Kvænangen;	OPT19;	Universitetssykehuset i Nord-Norge HF;	Helse Nord;	Kostragr 15;	2018;	1943;	Kvænangen;	1224;	1;	LGG002;	30
5546;	Kvænangen;	5546;	Kvænangen;	OPT19;	Universitetssykehuset i Nord-Norge HF;	Helse Nord;	Kostragr 15;	2018;	1943;	Kvænangen;	1224;	1;	LGG003;	30
5546;	Kvænangen;	5546;	Kvænangen;	OPT19;	Universitetssykehuset i Nord-Norge HF;	Helse Nord;	Kostragr 15;	2019;	1943;	Kvænangen;	1202;	1;	LGG001;	30
5546;	Kvænangen;	5546;	Kvænangen;	OPT19;	Universitetssykehuset i Nord-Norge HF;	Helse Nord;	Kostragr 15;	2019;	1943;	Kvænangen;	1202;	1;	LGG002;	30
5546;	Kvænangen;	5546;	Kvænangen;	OPT19;	Universitetssykehuset i Nord-Norge HF;	Helse Nord;	Kostragr 15;	2019;	1943;	Kvænangen;	1202;	1;	LGG003;	30
5546;	Kvænangen;	5546;	Kvænangen;	OPT19;	Universitetssykehuset i Nord-Norge HF;	Helse Nord;	Kostragr 15;	2020;	5429;	Kvænangen;	1191;	1;	LGG001;	30
5546;	Kvænangen;	5546;	Kvænangen;	OPT19;	Universitetssykehuset i Nord-Norge HF;	Helse Nord;	Kostragr 15;	2020;	5429;	Kvænangen;	1191;	1;	LGG002;	30
5546;	Kvænangen;	5546;	Kvænangen;	OPT19;	Universitetssykehuset i Nord-Norge HF;	Helse Nord;	Kostragr 15;	2020;	5429;	Kvænangen;	1191;	1;	LGG003;	30
5546;	Kvænangen;	5546;	Kvænangen;	OPT19;	Universitetssykehuset i Nord-Norge HF;	Helse Nord;	Kostragr 15;	2021;	5429;	Kvænangen;	1166;	1;	LGG001;	30
5546;	Kvænangen;	5546;	Kvænangen;	OPT19;	Universitetssykehuset i Nord-Norge HF;	Helse Nord;	Kostragr 15;	2021;	5429;	Kvænangen;	1166;	1;	LGG002;	30
5546;	Kvænangen;	5546;	Kvænangen;	OPT19;	Universitetssykehuset i Nord-Norge HF;	Helse Nord;	Kostragr 15;	2021;	5429;	Kvænangen;	1166;	1;	LGG003;	30
5546;	Kvænangen;	5546;	Kvænangen;	OPT19;	Universitetssykehuset i Nord-Norge HF;	Helse Nord;	Kostragr 15;	2022;	5429;	Kvænangen;	1159;	1;	LGG001;	30
5546;	Kvænangen;	5546;	Kvænangen;	OPT19;	Universitetssykehuset i Nord-Norge HF;	Helse Nord;	Kostragr 15;	2022;	5429;	Kvænangen;	1159;	1;	LGG002;	30
5546;	Kvænangen;	5546;	Kvænangen;	OPT19;	Universitetssykehuset i Nord-Norge HF;	Helse Nord;	Kostragr 15;	2022;	5429;	Kvænangen;	1159;	1;	LGG003;	30
5546;	Kvænangen;	5546;	Kvænangen;	OPT19;	Universitetssykehuset i Nord-Norge HF;	Helse Nord;	Kostragr 15;	2023;	5429;	Kvænangen;	1118;	1;	LGG001;	30
5546;	Kvænangen;	5546;	Kvænangen;	OPT19;	Universitetssykehuset i Nord-Norge HF;	Helse Nord;	Kostragr 15;	2023;	5429;	Kvænangen;	1118;	1;	LGG002;	30
5546;	Kvænangen;	5546;	Kvænangen;	OPT19;	Universitetssykehuset i Nord-Norge HF;	Helse Nord;	Kostragr 15;	2023;	5429;	Kvænangen;	1118;	1;	LGG003;	30
5546;	Kvænangen;	5546;	Kvænangen;	OPT19;	Universitetssykehuset i Nord-Norge HF;	Helse Nord;	Kostragr 15;	2024;	5546;	Kvænangen;	1157;	1;	LGG001;	30
5546;	Kvænangen;	5546;	Kvænangen;	OPT19;	Universitetssykehuset i Nord-Norge HF;	Helse Nord;	Kostragr 15;	2024;	5546;	Kvænangen;	1157;	1;	LGG002;	30
5546;	Kvænangen;	5546;	Kvænangen;	OPT19;	Universitetssykehuset i Nord-Norge HF;	Helse Nord;	Kostragr 15;	2024;	5546;	Kvænangen;	1157;	1;	LGG003;	30
5546;	Kvænangen;	5546;	Kvænangen;	OPT19;	Universitetssykehuset i Nord-Norge HF;	Helse Nord;	Kostragr 15;	2025;	5546;	Kvænangen;	1131;	1;	LGG001;	30
5546;	Kvænangen;	5546;	Kvænangen;	OPT19;	Universitetssykehuset i Nord-Norge HF;	Helse Nord;	Kostragr 15;	2025;	5546;	Kvænangen;	1131;	1;	LGG002;	30
5546;	Kvænangen;	5546;	Kvænangen;	OPT19;	Universitetssykehuset i Nord-Norge HF;	Helse Nord;	Kostragr 15;	2025;	5546;	Kvænangen;	1131;	1;	LGG003;	30
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2010;	2012;	Alta;	18680;	1;	LGG001;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2010;	2012;	Alta;	18680;	1;	LGG002;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2010;	2012;	Alta;	18680;	1;	LGG003;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2011;	2012;	Alta;	19071;	1;	LGG001;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2011;	2012;	Alta;	19071;	1;	LGG002;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2011;	2012;	Alta;	19071;	1;	LGG003;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2012;	2012;	Alta;	19282;	1;	LGG001;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2012;	2012;	Alta;	19282;	1;	LGG002;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2012;	2012;	Alta;	19282;	1;	LGG003;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2013;	2012;	Alta;	19646;	1;	LGG001;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2013;	2012;	Alta;	19646;	1;	LGG002;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2013;	2012;	Alta;	19646;	1;	LGG003;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2014;	2012;	Alta;	19822;	1;	LGG001;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2014;	2012;	Alta;	19822;	1;	LGG002;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2014;	2012;	Alta;	19822;	1;	LGG003;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2015;	2012;	Alta;	19898;	1;	LGG001;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2015;	2012;	Alta;	19898;	1;	LGG002;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2015;	2012;	Alta;	19898;	1;	LGG003;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2016;	2012;	Alta;	20097;	1;	LGG001;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2016;	2012;	Alta;	20097;	1;	LGG002;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2016;	2012;	Alta;	20097;	1;	LGG003;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2017;	2012;	Alta;	20446;	1;	LGG001;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2017;	2012;	Alta;	20446;	1;	LGG002;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2017;	2012;	Alta;	20446;	1;	LGG003;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2018;	2012;	Alta;	20635;	1;	LGG001;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2018;	2012;	Alta;	20635;	1;	LGG002;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2018;	2012;	Alta;	20635;	1;	LGG003;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2019;	2012;	Alta;	20665;	1;	LGG001;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2019;	2012;	Alta;	20665;	1;	LGG002;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2019;	2012;	Alta;	20665;	1;	LGG003;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2020;	5403;	Alta;	20789;	1;	LGG001;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2020;	5403;	Alta;	20789;	1;	LGG002;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2020;	5403;	Alta;	20789;	1;	LGG003;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2021;	5403;	Alta;	20847;	1;	LGG001;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2021;	5403;	Alta;	20847;	1;	LGG002;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2021;	5403;	Alta;	20847;	1;	LGG003;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2022;	5403;	Alta;	21144;	1;	LGG001;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2022;	5403;	Alta;	21144;	1;	LGG002;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2022;	5403;	Alta;	21144;	1;	LGG003;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2023;	5403;	Alta;	21317;	1;	LGG001;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2023;	5403;	Alta;	21317;	1;	LGG002;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2023;	5403;	Alta;	21317;	1;	LGG003;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2024;	5601;	Alta;	21708;	1;	LGG001;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2024;	5601;	Alta;	21708;	1;	LGG002;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2024;	5601;	Alta;	21708;	1;	LGG003;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2025;	5601;	Alta;	21877;	1;	LGG001;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2025;	5601;	Alta;	21877;	1;	LGG002;	1
5601;	Alta;	5601;	Alta;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 9;	2025;	5601;	Alta;	21877;	1;	LGG003;	1
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2010;	2004;	Hammerfest;	9724;	0,904558139534;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2010;	2004;	Hammerfest;	9724;	0,904558139534;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2010;	2004;	Hammerfest;	9724;	0,904558139534;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2010;	2017;	Kvalsund;	1026;	0,095441860465;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2010;	2017;	Kvalsund;	1026;	0,095441860465;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2010;	2017;	Kvalsund;	1026;	0,095441860465;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2011;	2004;	Hammerfest;	9912;	0,908524289642;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2011;	2004;	Hammerfest;	9912;	0,908524289642;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2011;	2004;	Hammerfest;	9912;	0,908524289642;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2011;	2017;	Kvalsund;	998;	0,091475710357;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2011;	2017;	Kvalsund;	998;	0,091475710357;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2011;	2017;	Kvalsund;	998;	0,091475710357;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2012;	2004;	Hammerfest;	9934;	0,907711988304;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2012;	2004;	Hammerfest;	9934;	0,907711988304;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2012;	2004;	Hammerfest;	9934;	0,907711988304;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2012;	2017;	Kvalsund;	1010;	0,092288011695;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2012;	2017;	Kvalsund;	1010;	0,092288011695;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2012;	2017;	Kvalsund;	1010;	0,092288011695;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2013;	2004;	Hammerfest;	10072;	0,906733885487;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2013;	2004;	Hammerfest;	10072;	0,906733885487;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2013;	2004;	Hammerfest;	10072;	0,906733885487;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2013;	2017;	Kvalsund;	1036;	0,093266114512;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2013;	2017;	Kvalsund;	1036;	0,093266114512;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2013;	2017;	Kvalsund;	1036;	0,093266114512;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2014;	2004;	Hammerfest;	10287;	0,907302875286;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2014;	2004;	Hammerfest;	10287;	0,907302875286;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2014;	2004;	Hammerfest;	10287;	0,907302875286;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2014;	2017;	Kvalsund;	1051;	0,092697124713;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2014;	2017;	Kvalsund;	1051;	0,092697124713;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2014;	2017;	Kvalsund;	1051;	0,092697124713;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2015;	2004;	Hammerfest;	10417;	0,908512122797;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2015;	2004;	Hammerfest;	10417;	0,908512122797;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2015;	2004;	Hammerfest;	10417;	0,908512122797;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2015;	2017;	Kvalsund;	1049;	0,091487877202;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2015;	2017;	Kvalsund;	1049;	0,091487877202;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2015;	2017;	Kvalsund;	1049;	0,091487877202;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2016;	2004;	Hammerfest;	10455;	0,909921671018;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2016;	2004;	Hammerfest;	10455;	0,909921671018;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2016;	2004;	Hammerfest;	10455;	0,909921671018;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2016;	2017;	Kvalsund;	1035;	0,090078328981;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2016;	2017;	Kvalsund;	1035;	0,090078328981;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2016;	2017;	Kvalsund;	1035;	0,090078328981;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2017;	2004;	Hammerfest;	10527;	0,911113034446;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2017;	2004;	Hammerfest;	10527;	0,911113034446;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2017;	2004;	Hammerfest;	10527;	0,911113034446;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2017;	2017;	Kvalsund;	1027;	0,088886965553;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2017;	2017;	Kvalsund;	1027;	0,088886965553;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2017;	2017;	Kvalsund;	1027;	0,088886965553;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2018;	2004;	Hammerfest;	10533;	0,91115916955;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2018;	2004;	Hammerfest;	10533;	0,91115916955;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2018;	2004;	Hammerfest;	10533;	0,91115916955;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2018;	2017;	Kvalsund;	1027;	0,088840830449;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2018;	2017;	Kvalsund;	1027;	0,088840830449;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2018;	2017;	Kvalsund;	1027;	0,088840830449;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2019;	2004;	Hammerfest;	10536;	0,914265879902;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2019;	2004;	Hammerfest;	10536;	0,914265879902;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2019;	2004;	Hammerfest;	10536;	0,914265879902;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2019;	2017;	Kvalsund;	988;	0,085734120097;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2019;	2017;	Kvalsund;	988;	0,085734120097;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2019;	2017;	Kvalsund;	988;	0,085734120097;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2020;	5406;	Hammerfest;	11448;	1;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2020;	5406;	Hammerfest;	11448;	1;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2020;	5406;	Hammerfest;	11448;	1;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2021;	5406;	Hammerfest;	11331;	1;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2021;	5406;	Hammerfest;	11331;	1;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2021;	5406;	Hammerfest;	11331;	1;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2022;	5406;	Hammerfest;	11274;	1;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2022;	5406;	Hammerfest;	11274;	1;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2022;	5406;	Hammerfest;	11274;	1;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2023;	5406;	Hammerfest;	11310;	1;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2023;	5406;	Hammerfest;	11310;	1;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2023;	5406;	Hammerfest;	11310;	1;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2024;	5603;	Hammerfest;	11338;	1;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2024;	5603;	Hammerfest;	11338;	1;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2024;	5603;	Hammerfest;	11338;	1;	LGG003;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2025;	5603;	Hammerfest;	11324;	1;	LGG001;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2025;	5603;	Hammerfest;	11324;	1;	LGG002;	5
5603;	Hammerfest;	5603;	Hammerfest;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2025;	5603;	Hammerfest;	11324;	1;	LGG003;	5
5605;	Sør-Varanger;	5605;	Sør-Varanger;	OPT5;	Finnmarksykehuset HF;	Helse Nord;	Kostragr 8;	2010;	2030;	Sør-Varanger;	9738;	1;	LGG001;	16
